anime_id,name,genre,type,episodes,rating,members
31034,Nintama Rantarou: Ninjutsu Gakuen to Nazo no Onna - Kore wa Jiken Da yo! no Dan,Comedy,Special,1,6.67,104
22999,Nippon Tanjou,Historical,TV,5,5.4,62
29900,Nobara,Drama,Movie,1,4.59,70
17601,Non-tan to Issho,Kids,TV,263,6.84,95
7495,Nonki na Tou-san Ryuuguu Mairi,Supernatural,Movie,1,5.5,105
23013,Norakuro,Comedy,TV,26,6,94
30305,Norakuro Compilation OVA,Comedy,OVA,1,5.5,56
30019,Norakuro Ittouhei,Kids,Movie,1,4.44,97
30018,Norakuro Nitouhei,Kids,Movie,1,4.65,102
3514,Noramimi,Comedy,TV,12,6.9,406
5089,Noramimi 2,Comedy,TV,13,6.48,156
32904,Norimono Atsumare: Hit Song-shuu,Music,OVA,6,4.17,51
28689,Noroma na Jiji,Historical,Movie,1,6.67,51
7836,Notari Matsutarou,Sports,OVA,10,5.59,270
29740,Notteke Explet&#039;s,Kids,TV,26,5.33,38
32633,Nowisee,Music,Music,24,7.64,560
22585,Nukko.,Comedy,TV,Unknown,6.4,113
22849,Nyamen,Comedy,TV,12,5.62,414
31166,Nyamen: Tenkai Daiichi Joshi Koukou Bunka Matsuri Tokubetsu Eizou,Music,Special,1,5.35,127
9810,Nyani ga Nyandaa Nyandaa Kamen,Comedy,TV,83,6.75,169
24403,Nyanpuku Nyaruma,Comedy,TV,Unknown,4,176
19305,Nyuru Nyuru!! Kakusen-kun,Comedy,TV,25,5.44,280
30144,Nyuru Nyuru!! Kakusen-kun 2nd Season,Comedy,TV,13,5.1,152
27573,Obasuteyama,Drama,Movie,1,7,57
28101,Obatalian,Comedy,Special,1,4.75,63
9070,Oden-kun,Comedy,TV,156,7.36,118
34234,Ohayou! Kokekkou-san,Comedy,TV,Unknown,2.75,61
13091,Ojiichan ga Kaizoku Datta Koro,Comedy,Movie,1,4.41,128
31971,Ojiichan ga Nokoshite Kureta Mono: Moetemo Moenai? Moenikui!,Slice of Life,OVA,1,5.5,46
23865,Ojisan Kaizou Kouza,Comedy,Movie,1,6.43,60
19069,Okane wa Mawaru: Kurashi to Kinyuu,Slice of Life,OVA,1,5.31,92
30158,Okore!! Nonkuro,Kids,Special,1,3.93,52
33888,Omoi Au Christmas 2011,Fantasy,Special,3,4.67,35
8229,"on-chan, Yume Power Daibouken!",Fantasy,Special,1,5.4,98
31057,Onaka Hime,Fantasy,ONA,3,4.5,175
7531,Onbu Obake,Supernatural,Movie,1,6.08,97
32763,One and Three Four,Music,Music,1,4.51,89
22541,Oniku Daisuki! Zeushi-kun,Comedy,TV,12,4.98,150
28185,Oniku Daisuki! Zeushi-kun 2nd Season,Comedy,ONA,6,5.05,92
32666,Oniku Daisuki! Zeushi-kun: Suteki na Hamburger,Comedy,ONA,1,4.31,63
20085,Only You: Viva! Cabaret Club,Comedy,TV,15,6.8,75
19831,Ore wa Chokkaku,Comedy,TV,36,7.13,102
25809,Ore-tachi Ijiwaru Kei,Comedy,TV,14,5.71,101
22567,Osaru no Monkichi no Kin no Ono Gin no Ono,Kids,OVA,1,5.05,81
23267,Osaru no Tairyou,Slice of Life,Movie,1,4.36,111
3362,Oshare Majo Love and Berry: Shiawase no Mahou,Magic,Movie,1,5.83,398
9866,Oshin,Drama,Movie,1,7.96,221
29796,Oshizuka ni,Kids,Movie,1,4.08,94
32087,Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu,Comedy,Special,1,6.29,193
19879,Osomatsu-kun: Suika no Hoshi kara Konnichiwa zansu!,Comedy,Movie,1,6.52,224
20023,Otanoshimi Anime Gekijou,Comedy,TV,26,6.83,62
23181,Otogi Banashi: Bunbuku Chagama,Kids,Movie,1,6.33,85
14213,Otogi Manga Calendar,Historical,TV,312,6.11,146
17675,Otogi no Sekai Ryokou,Adventure,Movie,1,5.5,67
17903,Otokogi,Seinen,OVA,3,5.83,88
23515,Otsuki-sama to Oujo,Fantasy,OVA,1,6.2,68
29922,Ou-sama Ninatta Kitsune,,Movie,1,4.16,74
7526,Ousama no Shippo,Fantasy,Movie,1,5.64,107
30905,Owanko,Comedy,ONA,7,5.17,65
13165,Paboo &amp; Mojies,Kids,TV,52,4,113
33238,Padak Padak,Drama,Movie,1,6.5,62
13463,Panda no Taputapu,Kids,TV,Unknown,6.55,131
30403,Paper Film,Comedy,Movie,1,3.33,102
6018,Patchin shite! Obaachan,Drama,Movie,1,6.83,112
33122,Pâtisserie no Monster,Slice of Life,ONA,4,4.61,100
12359,Pecola,Kids,TV,26,5.35,147
33913,Peeban,Comedy,OVA,6,4.75,30
29729,Peeping Life x IODATA: Quiz!! Input Output,Comedy,ONA,8,3.72,117
34156,PePePePengiin,Comedy,TV,Unknown,7.24,217
21981,Pic-lele,Kids,TV,Unknown,6.33,59
31078,PikkaPika Summer,,TV,31,5.67,96
20005,Pinch to Punch,Comedy,TV,156,5.71,66
29393,Pinky Monkey no Umareta Hi,Adventure,ONA,1,4.4,70
29397,Pinky Monkey x FaFa Collaboration Animation: At Afternoon of Sunny Day,Slice of Life,ONA,1,4.12,82
29391,Pinky Wakuwaku Tabi Stroll,Slice of Life,ONA,7,3.59,87
5018,Piroppo,Comedy,TV,23,5.06,251
34235,Pittanko! Nekozakana,Comedy,TV,Unknown,5.67,64
30200,Piyo no Ongaeshi,Music,Music,1,5,47
29898,Plus 50000-nen,Sci-Fi,Movie,1,5.08,72
17613,Poka Poka Mori no Rascal,Kids,TV,52,5.22,93
7527,Ponsuke no Udekurabe,Action,Movie,1,6.4,91
23633,Poppoya-san: Nonki Ekichou,Kids,Movie,1,7.57,74
23635,Poppoya-san: Nonki Kikanshi,Kids,Movie,1,7.14,67
29925,Poron Guitar,Kids,Movie,1,4.37,78
27451,Porong Porong Pororo 2,Kids,TV,52,5.57,62
22593,Potecco Babies (2011),Comedy,ONA,12,4.85,118
8670,Pozzie,Kids,Special,17,6.73,82
34118,Pride,Slice of Life,ONA,1,4.89,35
24811,Prison Bear,Comedy,ONA,1,3.39,92
10459,Puu-Neko,Comedy,TV,11,5.49,496
11589,Puu-Neko Shougekijou,Comedy,TV,11,5.79,184
29483,Rainbow no Anime Bako,Kids,Special,1,3.86,56
7473,Rennyo to Sono Haha,Historical,Movie,1,6.21,132
10607,Rerere no Tensai Bakabon,Comedy,TV,24,6.64,182
32768,Revenge of Green Mutant,Music,Music,1,3.85,69
3372,RGB Adventure,Adventure,TV,6,5.21,109
14249,Ribbon no Kishi (1999),Adventure,Movie,1,5.86,178
22241,Ribbon no Kishi Pilot,Adventure,Special,1,5.36,139
13459,Ribbon-chan,Comedy,TV,24,4.83,93
32851,Riding the Storm,Music,Music,1,3.49,67
22391,Ring Ring Boy,Dementia,Movie,1,4.4,69
29797,Risu no Panache,Kids,Movie,1,4.92,83
6195,Rita to Nantoka,Slice of Life,TV,26,6,269
15069,Robin-kun to 100 nin no Otomodachi Season 2,Kids,TV,13,5.17,73
4547,RoboDz,Sci-Fi,TV,26,5,125
16490,Robot Taekwon V wa Hwanggeum Nalgae,Mecha,Movie,1,4.93,91
33237,Romangeun Eobsda,Drama,Movie,1,6,53
20003,Roppou Yabure-kun,Slice of Life,TV,110,6.75,64
7211,Rose O&#039;Neill Kewpie,Comedy,TV,26,6.4,133
33710,Run &amp; Roll,Dementia,Movie,1,3.67,84
33535,Runningman,Slice of Life,ONA,1,4.7,48
30138,Rusuden Hour: Sodan Brothers,Comedy,TV,25,7.67,51
30204,Ryoukan-san,Historical,Movie,1,5.4,55
31547,Ryouma 30 Seconds,Historical,TV,5,8.8,54
8685,Ryuuichi Manga Gekijou Onbu Obake,Supernatural,TV,52,5.59,102
32559,Ryuuzou to Shichinin no Kobun-tachi x Frogman,Comedy,ONA,5,4.29,41
17427,Sabaku no Takara no Shiro,Drama,OVA,1,5,69
32397,Sagaken wo Meguru Animation,Slice of Life,Movie,2,6.24,535
8561,Saint Elmo: Hikari no Raihousha,Sci-Fi,Special,1,6.25,152
33856,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen",Comedy,ONA,25,6,31
33857,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen Specials",Comedy,Special,4,4,26
15393,Sakura no Ondo,Drama,Movie,1,6.38,1498
29798,Sakura Yori Ai wo Nosete,Kids,Movie,1,4.15,96
29559,San-biki no Koguma-san,Kids,Movie,1,3.63,80
10077,Sango no Umi to Ouji,Fantasy,OVA,1,6.16,132
7696,Sangokushi Daiichibu Eiyuu-tachi no Yoake,Historical,Movie,1,7.2,124
29675,Sarasoujuu no Hana no Iro,Drama,Movie,1,3.8,97
22399,Saru Kani Gassen,Kids,OVA,1,5.23,62
30059,Saru Kani Gassen,Drama,Movie,1,4.75,76
33860,Saru Kani Gassen (Yokoku),Historical,ONA,1,2.84,38
33318,Scripta Volant,,Movie,1,6.27,22
33163,Seishain Cyborg 003,Comedy,ONA,2,4.39,155
28693,Seisho Gensou Fu: Adam to Eve,Historical,Movie,1,6,61
29744,Seishun Midnight Runners: Shiosai,Music,Music,1,4.63,82
7398,Sekai Meisaku Douwa,Fantasy,OVA,20,6.49,207
10241,Sekai Monoshiri Ryoko,Comedy,TV,1006,5.92,153
22523,Sekai no Hikari: Shinran Shounin,Historical,OVA,6,5.75,53
29647,Sensuikan Cassiopeia,Dementia,Movie,1,3.35,85
25329,Sensuikan ni Koi wo Shita Kujira no Hanashi,Kids,Movie,1,5.25,86
28887,Setsuzoku Muyou,Comedy,TV,26,4.5,93
32627,Shaka no Shougai,Historical,Movie,1,9,31
33906,Shangri-La (Music),Music,Music,1,3.54,55
31264,Shashinki,Dementia,Movie,1,3.26,86
31265,Shashinki 87,Dementia,Movie,1,3.41,85
25979,Sheep in the Island,Comedy,Special,2,5.09,67
10506,Shiawase Haitatsu Taneko,Comedy,TV,Unknown,6.5,152
9404,Shiawase no Katachi,Comedy,OVA,4,6.69,85
25093,Shiawase no Ouji,Kids,Movie,1,6.57,65
30201,Shiawase no Tokei,Music,Music,1,4.35,73
1739,Shibawanko no Wa no Kokoro,Kids,TV,80,6.27,369
33132,Shin Kachikachi Yama,Fantasy,Movie,1,7.5,37
15875,Shin Kyojin no Hoshi,Sports,TV,52,6.77,165
16486,Shin Kyojin no Hoshi II,Sports,TV,23,6.91,145
9749,Shin Otokogi,Seinen,OVA,2,7.08,85
30045,Shin Saru Kani Gassen,Drama,Movie,1,4.39,86
22401,Shin Saru Kani Gassen (1939),Kids,Movie,1,5.13,68
16510,Shin Shounan Bakusouzoku Arakure Knight,Adventure,OVA,2,6.06,122
14069,Shinjuku Shin-chan: Yoiko no Koutsuu Anzen,Kids,ONA,1,4.61,104
31508,Shinya Doubutsuen,,Movie,1,6.29,32
10633,Shiodome Cable TV,Comedy,TV,22,5.35,114
9546,Shirahata no Shoujo Ryuuko,Drama,Movie,1,7.19,120
29401,Shiritori Oukoku,Kids,TV,3,4.71,48
22995,Shisei Sasshin,Slice of Life,Movie,1,8.67,51
19981,Shisukon Ouji,Adventure,TV,14,7,65
10756,Shitakiri Suzume,Drama,Movie,1,5.93,90
29741,Shitamachi Alien PapiPipiPupi,Sci-Fi,ONA,13,7,43
24789,Shoko Nakagawa Prism Tour Special,Music,Special,1,5.55,149
9879,Shougakusei no Yuukai Boushi: Yumi-chan Abunai yo!,Kids,OVA,1,4.91,92
33199,Shounen Ashibe,Comedy,OVA,6,6,52
33200,Shounen Ashibe Anzen Kyouiku Anime,Kids,OVA,2,5.6,43
19887,Shouri Toushu,Sports,Movie,1,7.17,80
10541,Shuukan Shimakou,Comedy,TV,11,5.32,251
11611,Shuukan Shimakou Special,Comedy,ONA,1,5.09,97
11609,"Shuukan Shimakou: Sono Toki, Shimakou ga Ugoita!",Comedy,TV,11,5.52,130
32888,Sinbad,Adventure,Movie,1,5.09,452
31829,Sinbad: Mahou no Lamp to Ugoku Shima,Adventure,Movie,1,6.17,622
29756,Sinbad: Soratobu Hime to Himitsu no Shima,Adventure,Movie,1,6.41,881
32609,Sinbad: Soratobu Hime to Himitsu no Shima Pilot,Adventure,Special,1,5.29,159
32757,Skirt,Music,Music,1,4.93,74
8143,Sockies: Frontier Quest,Comedy,TV,39,5,123
23979,Something Great Chizu ni Nai Machi,Slice of Life,Movie,1,8.2,70
21517,Soratobu Usagi no Yuukai Boushi: Boku Iya Da yo!,Kids,OVA,1,4.73,64
19433,Sore Ike! Anpanman: Omusubiman,Kids,Movie,1,5.33,83
30210,Souiu Megane,Dementia,Movie,1,3.5,65
9965,Soukou Kyojin Z-Knight,Mecha,OVA,1,5.13,110
30762,Soumubu Sououka Yamaguchi Roppeita: Saibanin Project Hajimemasu!,Slice of Life,OVA,1,4.93,52
24819,Spo-chan Taiketsu: Youkai Daikessen,Kids,Movie,1,5.92,109
32868,Spring Stranger,Music,Music,1,4.14,71
15111,Spy Penguin,Kids,OVA,5,6,81
3497,Steady x Study,Romance,OVA,1,4.7,310
29657,Stone,Dementia,Movie,1,4.13,108
32756,Storywriter,Music,Music,1,5.14,68
32629,Subarashii Sekai Ryokou: New York Tabi &quot;Computopia Seireki Nisennen no Monogatari&quot;,Sci-Fi,Special,2,8,35
3885,Sugar Bunnies,Kids,TV,26,6.61,315
6482,Sugar Bunnies Chocolate!,Kids,TV,26,6.95,203
33999,Sugar Bunnies Chocolate! Specials,Kids,Special,2,4.67,44
6481,Sugar Bunnies Fleur,Kids,TV,26,5.88,228
34000,Sugar Bunnies Fleur Specials,Kids,Special,2,3.67,44
33998,Sugar Bunnies: Taisetsu na Tomodachi e...,Kids,Special,1,5,46
33320,Suijun Genten,,Movie,1,7,13
7683,Suiren no Hito,Drama,Movie,1,6,126
4553,Sukima no Kuni no Polta,Fantasy,TV,13,5.67,217
34490,Sushi Azarashi,Comedy,TV,30,3,12
26035,Sweet Spot,Comedy,OVA,1,7,59
30961,Sylvanian Families Mini Gekijou: Omoigakenai Okyakusama,Slice of Life,OVA,3,4.4,45
30284,Taabou no Ganbaru Sengen,Kids,OVA,1,3.67,44
29799,Tabi wa Michizure Yo wa Nasake,Kids,Movie,1,4.26,92
14821,Taekwon Dongja Maruchi Arachi,Action,Movie,1,4.53,93
6519,Tamagotchi Honto no Hanashi,Kids,Movie,1,6.1,161
30971,Tanita Shokudou,Slice of Life,Special,1,3.54,65
15129,Tanpen Animation Junpei Fujita,Music,Special,3,6.75,88
27377,Tanuki-san Ooatari,Kids,Movie,1,7.33,50
21869,Tarepanda,Music,OVA,1,5.81,118
30012,Tekusuke Monogatari,Historical,Movie,1,4,89
32585,Telemonster,Adventure,TV,Unknown,8.5,32
29669,Ten,Dementia,Movie,1,4.44,82
32812,TeNiOE,Music,Music,1,4.86,79
2930,Tensai? Dr. Hamax,Comedy,TV,12,4.33,88
33077,Terajima-chou Kidan: Ginnagashi,Historical,OVA,1,7,34
11681,Tetsu no Ko Kanahiru,Fantasy,Movie,1,6.75,67
7982,Tetsuro no Kanata,Adventure,OVA,1,5.87,340
29151,Tezuka Osamu Monogatari,Historical,ONA,10,4.86,69
25149,The Deer&#039;s Bell,Kids,Movie,1,6.57,74
7955,The Marshmallow Times,Slice of Life,TV,52,7.09,216
9416,The Monkey King and the Fruit of Immortality,Adventure,Movie,1,6.53,148
9417,The Monkey King Conquers the Demon,Adventure,Movie,1,6.67,122
9949,The Olympic Adventures of Fuwa,Comedy,TV,100,6.17,76
7844,The Place Where We Were,Dementia,Movie,1,6.15,195
9956,The Primitives: Bongo and Grunge,Comedy,TV,52,5.5,58
15399,The Siamese: First Mission,Action,Movie,1,5.85,127
31259,Thunder,Dementia,Movie,1,3.93,115
28591,Timbre A to Z,Music,ONA,26,3.98,188
33887,Time for Christmas,Music,Music,1,4.52,42
24803,Tobidasu Ehon 3D,Kids,Movie,1,5.33,42
8539,Toilet no Hanako-san,Horror,Movie,1,5.87,224
33525,Tokyo 2164,Sci-Fi,ONA,1,3.27,59
30408,Tokyo SOS,,Movie,1,2.72,87
33884,Tokyu Plaza Ginza Open,Slice of Life,Special,1,5,45
13457,Tomodachi 8-nin,Comedy,TV,Unknown,5.42,125
10242,Ton-Ton Atta to Niigata no Mukashibanashi,Comedy,TV,13,6.54,63
9825,Tonari no Tokoro,Comedy,OVA,1,6.78,126
6730,Tonde Mon Pe,Kids,TV,42,6.94,120
32855,Tonight,Music,Music,1,4.85,91
32144,Toshi Souzou Gakubu Shoukai,Slice of Life,ONA,Unknown,5.92,127
29073,Tottori U-turn,Sports,Special,1,4.26,91
2366,Touma Kishinden Oni,Supernatural,TV,25,6.4,303
29667,Toumei Ningen,Dementia,Movie,1,4.11,97
18137,Train Heroes,Kids,TV,26,6.1,164
22131,Train Heroes Movie,Kids,Movie,1,6.25,61
20087,Treasure Gaust,Game,TV,5,3.82,96
6917,Tsuideni Tonchinkan,Comedy,TV,43,7.13,189
29649,Tsuiseki,Dementia,Movie,1,4.4,81
15139,Tsuki no Miya no Oujo-sama,Kids,Movie,1,4.79,130
33691,Tsukiyo to Megane,Fantasy,Movie,1,4.67,39
32861,Tsukiyomi,Music,Music,1,4.73,86
32598,Tsukushi no Iwai,Historical,OVA,1,6.5,37
29479,Tsunagaru Animal,Kids,Special,1,5.4,39
29929,Tsuru no Ongaeshi,Kids,Movie,1,4.56,70
28023,Tsuru no Sugomori,Kids,Movie,1,8.5,46
12903,Tsushima Maru: Sayounara Okinawa,Historical,Movie,1,7.09,120
6273,Tsuyu no Hito Shizuku,Historical,OVA,1,6.5,181
32646,Tsuzuki wo Kangaeru Monogatari,Drama,Special,4,5.43,39
19985,Uchuujin Pipi,Kids,TV,52,5,70
19059,UFO Nitsukamatta Kodomo-tachi,Kids,OVA,1,5.42,68
8346,Ukkari Pénélope OVA,Fantasy,OVA,2,5.93,100
30054,Uli Sai Jjang-Iya,School,Movie,1,5,36
34453,Uma Musume: Pretty Derby,Action,ONA,1,6.64,75
12861,Umeboshi Denka: Uchuu no Hate kara Panparopan!,Comedy,Movie,1,6.38,78
32388,Undouki Kenshin Manual Taiou Taisou,Kids,Special,1,2.72,53
29800,Urameshi Denwa,Kids,Movie,1,4.02,94
30973,Urashima Tarou (1952),Historical,Movie,1,4.58,106
29917,Uriko-hime to Amanojaku,Demons,Movie,1,4.41,71
32639,Usaband,Music,ONA,1,4.32,41
21713,Usagi no Mofy,Kids,ONA,13,5.36,72
29153,Usagi to Kame (Music),Music,Music,1,4.22,83
6522,Usahana: Yumemiru Ballerina,Kids,Special,7,5.76,125
30863,Usalullaby,Dementia,Movie,1,4,80
33787,Usamaru,Comedy,ONA,12,5,54
6528,Utsurun Desu.,Comedy,OVA,3,6.41,177
30131,Uwabaki Cook,Kids,TV,13,4.57,67
30605,Uwabaki Cook no Tekitou Uranai!,Comedy,TV,125,4.6,90
31269,Venus,Dementia,Movie,1,3.49,97
22561,Virtual Star 2000,Action,OVA,6,5.43,75
18627,Visitor,Sci-Fi,Special,1,4.27,108
33083,Wa Wa Wa Wappi-chan,Kids,TV,26,4.75,30
33084,Wa Wa Wa Wappi-chan 2nd Season,Kids,TV,26,5.67,28
17106,Wala! Pyeon-uijeom The Animation,Slice of Life,TV,24,5.33,90
31266,Wall,Dementia,Movie,1,3.76,95
4544,Wanghu Sim Cheong,Fantasy,Movie,1,7.9,302
6868,Wansa-kun,Comedy,TV,26,6.13,171
33916,Wanwanwan Coin,Comedy,ONA,15,4.56,37
33319,Wareware no Heya,,Movie,1,8,15
29867,Wasurerareta Ningyou,Kids,Movie,1,4.44,94
12005,What&#039;s Michael?,Comedy,OVA,1,5.71,173
12039,What&#039;s Michael? (TV),Comedy,TV,45,7.13,208
12037,What&#039;s Michael? 2,Comedy,OVA,1,6.14,101
25173,Where is Mama,Kids,Movie,1,5.57,130
33429,Wingcle Bear Hamkkehaneun Lomentig Hwaiteudei,Magic,ONA,1,3.68,49
31696,Witch Village Story,Slice of Life,TV,24,4.71,42
31697,Witch Village Story Specials,Slice of Life,Special,2,4.29,34
29986,Women,Dementia,Movie,1,3.89,56
12807,Wonder-kun no Hatsu Yume Uchuu Ryokou,Adventure,Special,1,5.36,90
24839,X Maiden: Izakaya Tamaki,Comedy,ONA,7,4.21,100
5303,Xabungle Graffiti,Mecha,Movie,1,5.33,248
9822,Xiang Qi Master,Game,TV,26,6.33,252
31177,Yakyuubu Aruaru,Sports,TV,3,4,149
17471,Yanase Takashi Märchen Gekijou,Kids,OVA,30,7,68
12793,Yanbo Ninbo Tonbo,Fantasy,TV,39,5.82,74
30116,Yancharu Moncha,Kids,TV,80,7.33,38
32642,Yanesenondo,Music,ONA,1,4.07,59
10705,Yasai no Yousei: N.Y.Salad,Kids,TV,26,6.36,163
10706,Yasai no Yousei: N.Y.Salad 2nd Series,Kids,TV,26,6.38,109
33933,Yasamura Yasashi no Yasashii Sekai,Comedy,TV,17,4.44,369
30969,Yasashii Ookami,Kids,OVA,1,4,36
32644,Yaseruyagi,,ONA,1,3.42,30
33908,Yasoukyoku,Music,Music,1,5.14,82
29739,Yatterman x Toshiba,Comedy,Special,1,4.32,144
21275,Yawaraka Sensha,Comedy,ONA,53,4,85
29970,Yell,Music,Music,1,5.46,55
33777,Yodomi no Sakagi,Drama,Special,1,5.82,69
31317,Yonimo Kimyou na Man☆Gatarou,Comedy,OVA,8,5.33,45
12781,Yoshimoto Muchikko Monogatari,Comedy,TV,47,5.62,88
30119,Yowamushi Monsters,Kids,TV,Unknown,6.33,85
30169,Yubikiri,Music,Music,1,4.54,75
15657,Yuke! Shouei-kun,Comedy,ONA,6,3.67,86
28055,Yuki no Yo no Yume,Drama,Movie,1,4.79,125
23345,Yukiguni no Oujisama,Slice of Life,Movie,1,7,62
15141,Yukiwatari,Fantasy,Movie,1,6.13,130
33828,Yume Kakeru Kougen: Kiyosato no Chichi Paul Rusch,Historical,Movie,1,8,35
3500,"Yume Miru, Anime: on-chan",Comedy,TV,26,7,116
24575,Yume no Jidousha,Cars,Movie,1,5.6,66
30213,Yume Utsutsu,Dementia,Movie,1,4.4,65
5841,Yume wo Kanaeru Zou,Comedy,TV,12,5.92,160
29812,Yumemi Douji,Drama,Movie,1,5.27,79
32850,Yuu no Mahou,Music,Music,1,4.48,66
12767,Yuusei Kamen,Sci-Fi,TV,39,6.44,103
12765,Yuuyake Banchou,Action,TV,26,6.36,109
30309,Yuuyake Dandan,,Movie,6,5.55,542
6272,Zakuro Yashiki,Historical,OVA,1,6.21,531
30211,Zenchuu Maite,Dementia,Movie,1,4.27,73
12759,Zoku Zoku Mura no Obaketachi,Fantasy,OVA,12,6.33,76
30090,Zombie Ehon,Comedy,ONA,1,3.54,86
13167,Zoobles!,Kids,TV,26,5.57,109
11097,Zou no Inai Doubutsuen,Drama,Movie,1,6.07,85
11095,Zouressha ga Yatte Kita,Adventure,Movie,1,6.06,78
13455,Zumomo to Nupepe,Comedy,TV,32,7,120
32981,Hand Shakers,,TV,Unknown,,11661
31629,Granblue Fantasy The Animation,Fantasy,TV,Unknown,,9867
29643,6HP (Six Hearts Princess),Magic,TV,Unknown,,1687
33736,After School,School,ONA,Unknown,,147
33820,Ao Oni The Animation (Movie),Horror,Movie,Unknown,,1416
33573,BanG Dream!,Music,TV,Unknown,,1953
33388,Charanpo Shima no Monogatari,,Movie,1,,142
32830,Chou Shounen Tanteidan Neo,Mystery,TV,Unknown,,442
34346,Dam Keeper no Nakama-tachi,Fantasy,ONA,10,,70
34497,Death March kara Hajimaru Isekai Kyousoukyoku,Fantasy,TV,Unknown,,240
34208,Escha Chron,Sci-Fi,TV,Unknown,,797
34338,Finis,,TV,Unknown,,208
34332,Flying Babies,,,Unknown,,22
34427,Frame Arms Girl,Mecha,TV,Unknown,,258
34485,Ganko-chan,,,Unknown,,11
32455,Gekidol,Music,,Unknown,,586
33389,Genba no Joukitsune,,Movie,1,,133
33797,ID-0,Mecha,OVA,Unknown,,292
34028,Idol Jihen,Music,TV,Unknown,,872
33733,Inazuma Eleven: Ares no Tenbin,Sports,TV,Unknown,,1984
33840,Kabukibu!,School,TV,Unknown,,995
33532,Kaitou Tenshi Twin Angel (TV),Magic,TV,Unknown,,698
32133,Kemushi no Boro,Kids,Movie,1,,286
34501,Kenka Banchou Otome: Girl Beats Boys,,TV,Unknown,,319
33735,Locker Room,Sports,ONA,Unknown,,162
30448,Mirai Arise,Sci-Fi,,Unknown,,4044
33850,Nil Admirari no Tenbin: Teito Genwaku Kitan,,TV,Unknown,,233
34392,One Room,,TV,Unknown,,1616
24023,Project758,Drama,,Unknown,,455
34348,Rescue Academia,Drama,,Unknown,,65
34393,Room Mate: One Room Side M,,TV,Unknown,,219
34494,Sakura Quest,Comedy,TV,Unknown,,1295
32032,Seikaisuru Kado,,,Unknown,,1797
33836,Seiren,School,TV,12,,6809
34456,Sentai Hero Sukiyaki Force,Comedy,TV,Unknown,,43
34315,Shimajirou to Niji no Oasis,Kids,Movie,1,,23
27783,Sword Gai (TV),Seinen,TV,Unknown,,6474
34310,Tamagotchi Movie: Tanpen Himitsu no Otodoke Daisakusen!,,Movie,1,,51
21305,Trick or Alice,Fantasy,OVA,Unknown,,4481
23275,Tsubu★Doll,Music,OVA,5,,1060
34474,Tsukipro The Animation,,TV,Unknown,,843
34498,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",Drama,Movie,1,,531
33035,Yuyushiki Special,,Special,1,,2294
33390,Zunda Horizon,,Movie,1,,160
11879,Oni Chichi: Re-born,Hentai,OVA,2,7.89,14342
29575,Mankitsu Happening,Hentai,OVA,4,7.83,8510
15843,Koiito Kinenbi The Animation,Hentai,OVA,2,7.75,6940
21097,Oni Chichi: Rebuild,Hentai,OVA,3,7.75,9825
10779,Eroge! H mo Game mo Kaihatsu Zanmai,Hentai,OVA,6,7.68,20316
10380,Oni Chichi: Re-birth,Hentai,OVA,1,7.65,14925
22069,Swing Out Sisters (2014),Hentai,OVA,1,7.61,5099
12375,Maki-chan to Nau.,Hentai,OVA,4,7.57,9650
3559,Stringendo: Angel-tachi no Private Lesson,Hentai,OVA,12,7.55,7713
32587,Shoujo Ramune,Hentai,OVA,2,7.54,2811
21829,Fella Pure: Mitarashi-san Chi no Jijou The Animation,Hentai,OVA,1,7.52,6648
15537,Tsugou no Yoi Sexfriend?,Hentai,OVA,4,7.51,6866
24641,Baku Ane: Otouto Shibocchau zo! The Animation,Hentai,OVA,1,7.47,7672
6893,Oni Chichi,Hentai,OVA,2,7.47,23605
2798,Hatsu Inu The Animation,Hentai,OVA,2,7.46,14076
32355,Toshi Densetsu Series,Hentai,OVA,Unknown,7.44,4447
5959,Mizugi Kanojo: The Animation,Hentai,OVA,4,7.42,8649
9322,HHH Triple Ecchi,Hentai,OVA,4,7.37,11206
4502,Stringendo+Accelerando Ultimatum Sera,Hentai,OVA,3,7.36,7634
20377,Dorei Usagi to Anthony The Animation,Hentai,OVA,1,7.34,3836
33322,JK Bitch ni Shiboraretai,Hentai,OVA,Unknown,7.33,2600
31886,Dropout,Hentai,OVA,Unknown,7.32,3515
18655,Koikishi Purely☆Kiss The Animation,Hentai,OVA,2,7.32,5320
8110,Fukubiki! Triangle: Miharu After,Hentai,OVA,2,7.31,8450
3918,Resort Boin,Hentai,OVA,3,7.31,9654
5097,Hatsu Inu 2 The Animation: Strange Kind of Woman - Again,Hentai,OVA,2,7.29,8112
3102,Kateikyoushi no Oneesan The Animation: H no Hensachi Agechaimasu,Hentai,OVA,2,7.29,7218
31789,Oni Chichi: Vacation,Hentai,OVA,Unknown,7.28,3259
16474,Soushisouai Note The Animation,Hentai,OVA,2,7.28,3189
15097,Tropical Kiss,Hentai,OVA,3,7.28,8884
29083,Lovely x Cation The Animation,Hentai,OVA,2,7.27,3348
